sentiment,content
0.0,needs to see a band live.. damn Blink for not coming to the UK this year!  ..anyone wanna go see Billy Bragg or Colin Blunstone with me?
1.0,@alitherunner yeah I know. I need to get back into twittering. Just haven't felt it.  but yes. Thank god for txtin. I would miss ya more
1.0,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
1.0,"@djcmc carls jr sounds hella good, you should bring me some  http://myloc.me/G3o"
1.0,@ikonora Have a great night!
0.0,Stop Everything! Are YOU extremely UNCOOL &amp; I don't know? IDENTIFY yourself NOW! Don't be shy let me know so I can UNfollow! Thank you!x
0.0,@jimmycarr I've been sat sunbathing in the bombed out church all day and left and missed you
0.0,"@TeelaJBrown i know, i was on the list, but had to miss out b/c of conflicting plans  how did it go?"
1.0,@mr2oh2 So you're gonna make me go alllll the way to the store??? LOL  I have to find one...I'll Google.  Thanks.    LOL
1.0,@nicktionary and its amazing  x
0.0,"recovering from a hard day of homeschooling my dd, chemistry did NOT go well..."
1.0,RB @Nymph vi@asterion...t.y both  ? http://blip.fm/~5jfu9
1.0,@calilewis Just saw you on TV for the Best Job in the World. Good luck.
1.0,@anthonycashcash  you better come back soon! &lt;3
1.0,"@Ali_Sweeney - Happy Mother's Day, Ali  I hope you have a great day today! Hugs and kisses from The Netherlands xoxox"
1.0,@hannbob http://twitpic.com/4jf46 - hehe cute pose there
1.0,@djnvs LoL! there u go..that's the spirit haha
1.0,@capemaybooks alright don't want you to overdue it now. LOL you are funny  nite nite
0.0,&lt;i&gt;Waiting For Natie to come online I miss him
1.0,Smiley absolves all
0.0,"@_danni haha that's the stupid thing, I did and I'm still getting them &gt;:]"
0.0,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
1.0,wishing warped tour came to london canada.....
0.0,RIP Robin from the Washington Park library
0.0,@AnalystAlterEgo i have bad news... i have to go take the dog for a walk--they're upset w/me!
1.0,"ok i just spent like ï¿½50 on soundtracks, a galaxy class starship and EVE online. sigh"
0.0,"Don't think I'm gonna be able to go to see the JB 3D Concert...wrong time, no where very close by"
0.0,@Trentskers Pfftt... I wish. Don't have time though.
1.0,Out for ultimate training. looking forward to the sunset!
0.0,to cold for the beach  sucky.
1.0,Dang baby i love you ma
0.0,Stuck at work! Stuck at work! I'm hungry.
1.0,@amygrant Chocolate with peanut butter. One of my favorite combonations
1.0,"Finally home after a night of dinner and drinking with friends.  Going to sleep now, hoping the bed doesn't spin too much."
0.0,"Guess I'm gonna try the nap thing again 2day, but since my kids haven't cooperated with it yet this week I'm sure 2day won't be different"
1.0,tweep tweep haha
0.0,Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!
0.0,Sitting by myself. Everyone took the good seats.
1.0,MY best 'thing' on the planet
1.0,@NattyKnits I just KNEW you'd get that!
1.0,"It's those little things you do, that make me love you."
0.0,Broke the laptop again...
1.0,"@howie_d  I'm really happy for u n leigh  thnx for sharing this happiness with us, this means the world to us all!  love ya! Marta"
0.0,Demi is a super girl but she don't like the french fans
1.0,"@DENISE_RICHARDS A man loves his sweetheart the most, his wife the best, but his mother the longest. Happy Mother's Day"
1.0,My best friend is coming!excited
1.0,"@RachaelPhillips wow!! you really are a pretty talented lady, most impressed"
1.0,my head feels sooooooooooo much better
0.0,A little 3 mile run done!  22.5 minutes...  I'm exhausted!  Not impressed with the HRM...
1.0,I'm feeling better now that I have something in my tummy
1.0,"Excited!!! Trousers on their way from Topshop, should be here in a couple of days"
1.0,"Yes, I am"
0.0,#twpp and no one told me?
0.0,@melissaar I know you didn't agree with. It just angered me. Sorry for going postal.
0.0,"have to change practice pools, someone threw up in our normal pool"
1.0,"@cathjenkin hehe  with milky white skin, dressed in silver spider's silk, with a crown of snowflakes ..."
1.0,"@Cyberwest thanks for that twitpic, sure made me laugh"
1.0,I love how simple my Safari toolbar is!  http://twitpic.com/4wssc/full
1.0,I really want to be a star...Hope Flawless will work
1.0,@gh_rocks Aww how sweet you are
0.0,OOPS I meant 9412tr sorry lol
1.0,@Darcevarchy Re novel - will keep you posted
1.0,I have fantastic friends
0.0,I can't get to bed
1.0,"Went on a short flight around the Geelong waterfront.  Surprised at how well I handled it, as I'm still exhausted from last weeks meetup"
1.0,new phones just arrived in the office. not much else is gona get done today
1.0,I hope you come over today...its almost 8  Ill be leaving at 8:30 if you dont show up...I love you &amp; good morning.
1.0,"@Sparkly_Devil1 Big Brother quiz?  What?!  I'm too busy rocking out on Guitar Hero, I didn't notice any such thing"
0.0,@BigHugClub that gets around the problem I had of doing it all myself  good idea.
1.0,@shortiee31
1.0,Well goodnight all my twitter bugs sleep well
1.0,likes heavenly blushhhh
1.0,"@tarraxo I'm not sure.  Btw, YAY FOR WICKED TICKETS! That's awesome! When are you going?"
1.0,Also I was conviced to do a happy dance and then told it was the most adorable happy dance ever
1.0,walking home listening to music and singing to myself. :d Six feet under the stars
0.0,Just found out my parents are putting down my dog tomorrow morning. Upset
1.0,@Xlex Glad you are happy!
1.0,at dancing...waiting for my turn  hope i get my newww cd with the funky reel music todayy!!!
1.0,I can't work twitter on my phone!  we're just in bed thinking of funny stuff from last night! (L) GOOD TIMES!
1.0,&lt;----------- is listening the FUCK out of Lamb of God
1.0,@rahulgoyal1986 Thank you.  I love my tattoos they are all very special to me xx My feet ones are beautiful  xx
0.0,sometimes i forget my favorite porn stars are real people too. @bobbyclarkxxx made orange chicken last night and cut his finger off! sad!
0.0,has had AWFUL hiccups today and now can't fall asleep because of them
1.0,happy mother's day
1.0,"@rockinbobyn That movie looks VERY cute, and funny. I never get to go to the movies."
0.0,i'm sickk  ... tomorrow will be a disaster if i don't get better.
1.0,"Welcoming new #followers: @chillisoft, @Hansieboy, @keylman  @luongdat, @pleasehelpmenow &amp; @FLWbooks. Thanks for the love. Tweet on!"
0.0,my stomach hurts
1.0,@ruthieor THANKS!
1.0,@DeadMemoriesX Poor you   If I was with you right now; I would probably give you a hug ;D
0.0,@sandyvanessa89 awwh im sorry  it won't be much longer
0.0,Is dying my hair back to pink. I missed being a cupcake. And I miss my Sherry and Melanie
1.0,Watching Sex &amp; The City at my brothers soccer game. I have totally defited the purpose of coming.. Hehe
0.0,"i'm out of books to read, movies to watch n stuff to buy...i'm bored!"
1.0,"Having so much fun! Haley is super-cute on the beach, she LOVES it! Millions of pics to come, of course."
1.0,"Pepsi throwback, you taste so good in my belly."
1.0,@Krisbellmusic  yeaaa!
0.0,wish i was camping at loch lomond right now  stupid work. what film should i watch?
1.0,@CSI_PrintChick exactly! Thats the first time i saw his @ reply to Jon. Never going there again. Oh have fun with d new phone.
1.0,@PhillyD I love your show! I've subscribed and following your tweets. Can't wait to see more
0.0,"@KOifusionpdx Another day and I couldn't find you.    I ended up trying another cart, can't remember their name.  'sigh'"
1.0,"had a great weekend in Stuttgart at the befah-conference. Wonderful people, nice discussions and lots of fun. Together we're strong!"
0.0,Trying to watch Boys Before Flowers online. Streaming sucks and my wireless is crappy too
1.0,@LOVEHATE_ENVY how come you dont think you did good?!
0.0,@kimitwi btw i have your report too &gt;:] omg at lunch today we had to move from the HC to the trees cause of the heat &quot;/ all my days suck
1.0,"Repeatedly rubs thumbs softly and lovingly upon new Sarah Rayne novel. Sigh, and it's not a paperback.I'm the potrait of profound bliss"
0.0,"@KnightOnline booooo, at least give us what the mantanence is for? we've waited this long, can we have hints clues or full detail pls?"
1.0,"Finally started Twittering.... got to keep up... So downgrade from full colour, pictures etc. to simple small sized text messages...."
1.0,"your the voice i hear inside my head, the reason that i'm singing, i gotta find you, i need to find you"
1.0,aha @Sadie_marie my brother's wallpaper on his phone is Dolly The Sheep  aha i'm loling.
1.0,@WildFlowerSweet lol... hell yeah!
1.0,@djruss99 love session 2 of king of queens
1.0,@antsrants it's driving me insane!  all i want is a lie in!!!
1.0,@shakeitblueyes good
0.0,FUCK. slept in
1.0,"@emmielovegood Nope, I'm on my way home now."
1.0,@Loebette Hooray! Your avatar is back! Wil go and put it in the Gardeners zone now
0.0,Morning all - woken by neighbour's kids screaming in the garden before 8am so not in a very benevolent mood...  you have been warned!
1.0,"staying afterschool today  not that i have any &quot;friends&quot; on here - but if i did , i'd tell 'em to text me ! lol [ likin' us &lt;3 ]"
1.0,"@mrssunshine96 big now!!! Vanessa is going to be 3 in September, its going by so fast!  its hard cuz Im workin so much, I miss out on alot"
1.0,"watching Cavs game. LeBron James, my newest love!  36 pts for Cavs, 17 by LeBron!"
1.0,The last day of the last time I visit my parents as an unmarried woman  (85/21589) ( http://bit.ly/Mo0QN  )
1.0,Pub crawling through NE pdx
1.0,Had a lovely day yesterday. The weather was great! Now stupid slapton
1.0,@apizzle86: thanks!  and you being #80 just made my morning!
1.0,back to work on a beautiful sunny day
1.0,out shopping....
1.0,is dreaming of the weekend... awake!
1.0,"@marjorielu MISS YOU, TOO!"
1.0,"Just a reminder to anyone @ultimatepetshow, thepet.net awards for the most pet friendly businesses in the UK are being awarded at 3.15pm"
1.0,going camping in a coupla hours. gotta pack everything... by myself
0.0,On a brighter note.. still at work at 6:15 on Friday working on other peoples problems...  oh man. I'm SO eating pizza tonight. hoorah!
1.0,@Franner_tastic Awww that is sweet
0.0,Having Fever  dont feel to work
1.0,@xHayleeey they are finally getting ready i see on msn  ahaha  have fun fun fun
1.0,@casndra okayy mail me thenn  Lol im hyperrr too much candy &amp;&amp; Jello x]
1.0,@ClawdiaClawdia hey you weirdo! haha jk! I love you!
1.0,"@AmberCadabra Wow, I haven't watched that movie in ages. It is quite fantastic."
0.0,Why do you hurt me? Does it bring you joy to see me cry? You know I love you more then anything and yet u break my heart everyday!
0.0,listening to @joeymcintyrye's Without Your Love...hes so tortured in that song...makes me sad
1.0,watched sex &amp; the city season 1 &amp; drank a little wine w/ my date...just ended w/ a goodnight kiss. i could get used 2 this  night night!
1.0,"I have such fantastic friends, including several ones met through here! thanks for being in my life - you are such amazing people!"
1.0,@DanceDahniDance yea I was about to call you shallow but you saved yourself by saying he makes good music
1.0,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah
1.0,thinks Aaron is pretty darn awesome
1.0,"@TomFelton Haha! What's it like looking back on work? Or fun, as I'm sure it was"
1.0,@DavidArchie i already got my tickets to your concert here in the philippines! im so excited!
0.0,@petewentz im so jealous. i want an octo drive
1.0,not going out with them! there is another guy i like and hopefully ill see fatty when i'm in cali in 8 days. if hes not upset with me.
1.0,@chelsii56 hey Chelsea!  Is Your Arm hurtig from the vaccines we had todayyy?  loveeya
0.0,"In a lazy sunday; just had a very late lunch,and forget to buy PR,we're on page 16"
1.0,@BaltarStar Hee! He looks totally drug addled and handsome.  Glad you found a clip you could view.
0.0,SCENE SLUTS AT 4AM IS ALWAYS THE SHIT
0.0,So I love my mac but msn doesn't work on it still
1.0,First Day at the new job! Yeah!
1.0,@robluketic  Thank you so much. That was so nice of you and I was happy to hear you voice  You've really started something Good!! xo
0.0,@geminianeyes it didnt  - from research the traffic in this beautiful system of twitter is approx 100msg/second.. mine only grabs 6msg/sec
1.0,"Last day of holydays, gotta get back to work    Anyway, 2 great weeks"
1.0,@RobKardashian Hey fellow Trojan..congrats on graduation.
0.0,Has a headache
1.0,I love how when I leave my laptop on my bed it creates a nice toasty spot
0.0,i am braid free  i miss thee ... BLOND HERE I COME!!
1.0,@ColeDavid had  a little family party tonight   hope it rocked
1.0,@dominicalevina oh! that's my baby picture. i try to convince myself i'm still that cute. heheh.
0.0,@UncleRUSH so unfair i wanted to watch it but up came a message saying &quot;this video is not currently available in your country&quot;
1.0,Sad thing is samsam loves my sexy crooked body! And she wants to sex it now
0.0,Back at home. At the moment Iï¿½m speaking to my aunt on the telephone and Darius is neighting in the backround... Miss my little horse
0.0,My sunburn itches  ouch
0.0,"I kno I'm behind the times on this one, but I just learned that Troy &quot;t-bag&quot; Dixon died back on dec. 8th 2008. RIP Troy."
0.0,"Sadly, the time has come to put my mom in a home"
0.0,@gealbhan_beag     I hate cat pee.
1.0,"woo just made this, follow me"
1.0,Bom dia! Good Morning! Guten Morgen! I am returning to Twitter!
1.0,At dinner with an amazing person i like to call Mom
0.0,@sky14kemea There gone.  Now I'm going home.  Make me sad to leave the mall.
1.0,had one of the greatest days ever! spent the whole day with besties &amp; celebrated installs with the friends i love oh so much  &lt;3
0.0,"@HilzFuld Patience, it's worth it"
1.0,"@cutmasta_ ...would like to order &quot;ElDonS@very_cool_domain&quot;, &quot;TheStrat@very_cool_domain&quot; and &quot;schweigi@very_cool_domain&quot;"
1.0,"@Isapersefone D Well, if you got that DVD then you should get those books too!"
1.0,"@lostgirl66 yeah, it's a bit 80s silly at points but i love it"
1.0,Gossip girl &amp; pizza on the way = thank you to my lil babe
1.0,@chaz81 Do U have a Morrisons near u?? Their chemist should be open!
1.0,Tabu. How ive missed you
1.0,@kevmarmol Agree!
1.0,@beautifulpaper Thanks for the warm welcome! We didn't make plans   because our arrival time was so up in the air.
1.0,"Good night all, 15 miles of trails with 7 peeks to climb in the morning, fun times ahead"
0.0,Traffic jams are rubbish. Anyone know what's going on on the A48 between Cowbridge and Cardiff? We're stuck both directions
0.0,"is on her way to Seattle! Yay for Seattle, boo for Matt leaving."
0.0,@brett can you fedex me some pizza? I have to cancel my NYC trip until later this summer
1.0,i wanna see UPPPPPP
0.0,Listening to Hey Zulu - Red n' Meth. Sux to be at work right now
0.0,tonights been boring!
0.0,@ lyrically_Me   Why would you do that to me?!
1.0,@Catboy_Dubai Enjoy sounds idyllic AND Geordiebird has lost her bikini...perfect holiday!
1.0,whoa. that was some showering session
1.0,is resting. ahhhhh. I feel good
1.0,@imthinking i loveeee john ritter
1.0,@chelseanico Yes! I love him. I have seen the eps so many time that I quote his lines with him.
1.0,Singing along to MyChem.
0.0,"Maybe I was wrong, this week could have stayed good, but it didn't"
1.0,One good deed deserves another. I hope to help someone else some day
0.0,@irize yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can't no mo
1.0,"@RobM67 I just retweeted your jesus post as it made me laugh... don't worry, wasn't a subliminal code"
1.0,"@Elise_Smith they are very yummy, i'm eating one too!  BAGELS!"
1.0,@ddlovato hi ya demi! im glad ur back   http://twitpic.com/4vuuy i personally love the picture! haha
0.0,has a VERY arduous task to accomplish at work...stuff that should have already been done &amp; as usual it hasn't. Not because of me either.
1.0,love new shoes  thanks wine lo
0.0,@iaindodsworth Told you that when you got rid of the last one. Did you listen
1.0,@LittleFletcher Can you come with the guys to Brazil? We'll love if this happened!
0.0,@fayewhitaker shame Freud can't follow up on those implications
0.0,@RetroRewind awwww i cried...makes me cry  i love joey!
0.0,"Grandma Caminker passed away today.  She will be missed, but may she rest in peace."
1.0,is about to Camp Rock with @meltrev &amp; daddy  YAY!
1.0,Chillin' following some cool people!
0.0,I'm suppose to get up to go find sumthin to wear tomorrow but I can't get up
0.0,@kheiny so the beneath show got cancelled BUMMER! i guess i wont see you til cornerstone  who are you goign with?
1.0,"Sleeeep. Good day, nice night, comfy bed."
1.0,"this thing really demands a lot of time! anyways, gotta get some breakfast and watch naruto's latest episode"
1.0,Sidebar: the moon is SO beautiful
1.0,Kinda feeling in a reggae mood.... hope you all enjoy the smoothness on this lovely weekend
0.0,i never get any followfridays
1.0,@whatswithinu I'm very much in tune with your words today. Thanks.
0.0,i'm causing trouble with my partner in crime.
1.0,time to go home! take care guys! catch ya'll later when i get home.
1.0,@SexyKellyC hey chocolate chips is good.  i want a snack too but i'm out of snacks.
0.0,@feltbeats That's right... kick me when I'm down.
0.0,Evaluating my people...Dont like this part of the job
0.0,Bushidokan class got canceled.   I'll just have to sign up for karate someplace else!!
1.0,"@tabithalynnne lmao, yep"
1.0,@LunarLife hes definitely my fav host ever!  Can't wait to watch the rest tomorrow!!
1.0,(@JMBuckett) Oh snap... kinda nuts right now... @basedmagazine:  I've told at least 27  Thanks babes.
1.0,@shelleymcarthur I was only @ Cambie just slightly before the event then had to leave  Waiting for feedback though; I'll keep u posted!
1.0,"@RawHealer hey there keeping me healthy sister  nice to see you, have a great day"
0.0,I wont be taking my test until 06/27/09
0.0,@SuprnaturlShana but he looks so much better with short hair
0.0,Waking up with Star Wars End Title Song in my had is sorta awesome .. and also kinda creepy
1.0,"@honk4peace Yes, we do love and miss you @ChubbyGayMan Others have told me privately too"
0.0,Waking up at unGodly hours to go to work is starting to get old. At least the coffee is good
1.0,"we finally hit 1,000 friends! thanks!"
1.0,I kinda forgot how much I love the darkness
0.0,i have no swine flu! because of the temperature screening here i feel like a criminal with my cold.
0.0,"Jeff can't get his visa in time to come visit me!    I'm so sad.  In other news, I'm going to Lapa tonight to samba the night away."
1.0,@annadwan90 excellent good to see
1.0,@crazyness  o sweet i saw him last year with kenny &amp; sugarland will be with kenny this year.. i have seen them b4... love them.. gknight
1.0,@Rob_Hammond Were on the way home from a night in London! Was lovely! Now working all weekend and Monday  when the weathers nice x
1.0,Fun webcamming with caroooo
0.0,"Is so freaking bored on the bus. Hate being poor, ï¿½4.80 return for a 10 min train or ï¿½2 return for an HOUR long bus.ipod has no battery 2"
0.0,"@SookieBonTemps ooc: thanks! Ugh...what a bad, bad day I've had. Damn @Twitter."
1.0,"Out for a walk in the cornish countryside, on the great British bank hol   http://bit.ly/AILUn  http://yfrog.com/6rwwtj"
1.0,A new week = new legend to make.
1.0,@aliis32 LoL....heeeyyy love! Not much working   and you
1.0,It's Raining!
0.0,@dfizzy you're so lucky. we have 6 weeks until summer
0.0,Arrived safely in San Fran. Disgraced to report that I tossed my cookies. Seems I no longer have the constitution for flying.
0.0,i love me some americana- but no movies to see
1.0,@pameladetlor aw honey... you just relaxin? That's probably for the best.
0.0,stupid weather
0.0,@brabakr   ...Thank you Mr. President!....
1.0,"@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!"
0.0,the dutchess - such a sad film but still a fave...
1.0,it's good to see all my family  was a good day today
1.0,Was quite amusing watching Pangaea sing &quot;F*** Killah Priest!&quot; I guess he won't be featuring on their album
0.0,"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go."
0.0,i am living in ignorance  :@
0.0,I'm feeling so frustrated...I just can't get things to work!!
0.0,@hummingbird604 @brendonjwilson @gregeh But @LeftCoastMama is right: This is like the Cape Breton coal mines but ++. No lessons learned.
1.0,@sun_ho Yay you can eat proper food now!
1.0,@KelseyJ_xo  hey chick u alryt u at dads tmoro we sud do sumin aen like last week we neva dun oot this week lol  missed you ha bye hun xxx
1.0,Excited that I get to add a new listening Exercise to the site.  Stay tuned!
0.0,everything is going wrong in my &quot; happy day&quot;
1.0,"@patricklanglois I simply loved the pic. I'm glad you're happy, that's makes me feel happy too  love you &lt;3"
0.0,@LaurenLovesJB You can't.  My Grandma will probably be on the phone. So get on AIM!
1.0,@AndreasHale yeah !!
1.0,@peninasharon ty 4 the retweet!
0.0,@streetztalk physics  the most boring class ever!
1.0,Star Trek was so good Im seeing it a third time...corse I do work at the movie theator
0.0,@MrSucre lmao i sure did!!! no luck though
1.0,"At the avenue, raining  so cool"
0.0,"@irkengir No. As a result, the salary is a decrease"
1.0,Very proud of my son - he's just found out he's been offered an unconditional place at music college
1.0,@Pebbles945 http://twitpic.com/4jcf1 - Looks great!  Love the way they did the bottom.
0.0,"@SpicyBev yep, itï¿½s Mothers Day here as well but me and my family ignore it!  weï¿½re celebrating it EVERY day ... LOL"
1.0,@kkindlen and @MandaBown thanks  hoping its just allergies and not a nasty flu!
0.0,"@iHolleeee i miss you too; i need to talk to you, i keep screwing up ..  lovee u !"
0.0,@brittanytastic aww  that's horrible! xD
0.0,I want to hang out and play!  But I can't.  Fiddle Faddle on my workload!
1.0,@VIVIatTheDisco Good luck on your first day !!!!
1.0,"@petrilude OMG, you have curly hair! Too cute!"
1.0,"Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning"
0.0,@cindaxo the straightener's another 110 pounds though. Seems pricey
1.0,"@kariannanas hahaha, I was busy, now I see what I replied to you! Yes that is true"
1.0,SNL hosted by Justin Timberlake startssssssssssss NOW!!  WOOHOO!!
0.0,@theNetImp yeah... it's gonna be a long while for me.
1.0,With my baby drinking. God I love her
1.0,@craftjoshua I CAN'T!!! My heart aches for her children  I wanna adopt alexis
1.0,Thanks to my assignment im off to work today!
1.0,@ksidney wolverine was GREAT!!!  a must see
0.0,"is disappointed to learn Newark, OH cancelled their july 4 fireworks due to the economy"
0.0,"i got a haircut, i felt like that guy on the &quot;Last Samuri&quot; who was forced to have his ponytail cut off."
1.0,good morning! off to the gym I go
1.0,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying."
1.0,Choir banquet was more than I could've ever dreamed.   I'm so happy! Now after party at Lauren's!!!
0.0,Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&amp;revision suck!
1.0,@michaellington hahaha that made me laugh
1.0,thanks for the props
1.0,Home Sweet home &lt;3  Going to see Hannah Montana The Movie AGAIN today &lt;3 DDD
0.0,"I miss my dog  r.i.p.Batman... Yeah, Batman (I really hope 'all dogs go to heaven' is true)"
1.0,@Claire_Cordon LOL that split second of peace is truly amazing
1.0,@westonbuck i want a zune but i looove my pod  hahah
1.0,@soapylove Congrats on the Invisalign! I need to get refitted for mine - I got lazy and stopped wearing them.
0.0,It was going to happen one day but I so feel for the girl AND her mum
1.0,nice weather..looks like its going to rain here in # Delhi.
1.0,Oh it is so sunny.
1.0,vacay in san luis and i'm pooped...in a good way
0.0,"@bcollinstattoo yes, boo for soar throats and earaches!"
1.0,"Happy Mother's Day! --  http://bit.ly/LRSnG  Mother Lover - J-Tim &amp; Andy Samberg video, hilarious"
1.0,"@danielshockk coooooooool, yes, CIWWAF are awesome."
1.0,"@weshotthemoon most definitely will!  also, i wanted to say &quot;perfect time&quot; was my favorite track! it seriously made me tear up!"
1.0,@JackAllTimeLow Im glad you're a lot happier barakitten  &lt;3 see yah in july
1.0,@Serenity265 Thanks hun! Next time we'll all go again
0.0,As it turns out I do NOT get to go see The Decemberists...
1.0,the globe theatre rocks.......nothing better than romeo &amp; juliet as it was supposed to be watched
1.0,@NKANGEL74 Sweet! Thanks!
0.0,@SummerXoxo That's exactly how I feel.  I hope you start feeling better soon.
1.0,@AkashaTheKitty I've read about those. They're cool. You should definitely get one
1.0,watching my new season eleven dvd
1.0,"@cindeelean I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)"
1.0,how r u feeling? and when r u guys coming back to canad?... come to vancouver!
1.0,@jackalltimelow lucky! that's awesome
1.0,@thereisaseason It's fun to see that glimpse of your life
1.0,"Love is an air-conditioner on a hot day...a heater on a cold day...and a warm body in bed any day  -  yep, me again"
1.0,"@lindsayrcg hehe, I can almost hear out of my right ear now  Can you yet?"
1.0,@LeonceN I have it.  Hehehehe u want the torrent?
0.0,"As of tomorrow, both roomies will be gone"
1.0,is about to eat a hot link torta!!
1.0,"My Boy is leaving for the Summer, Going to stay with the Grandparents.. I'm gonna miss him!!"
0.0,"@SoMuchMo aww, i miss u already! and this DEF sums up the wknd lol"
0.0,Sun has been making me happy =] Shame about work tonight  x
0.0,2 days without sleep and now a migraine. I thought life postR01 was meant to be relaxing
1.0,Nope didn't get up at 730 930 is nice also
1.0,new supernatural tonight!
1.0,Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me
1.0,@TrIsHa87 dan humphires is the most adorable human being ever   i &lt;3 &lt;3 &lt;3 him
0.0,"too tired, i canï¿½t stay awake..but i must finish work for sunday"
1.0,Off to finish the book &quot;nudge&quot; then going to write some
0.0,@syzygy thank you
0.0,"@AubreyODay  Aubrey, i know i speek for a lot of fans when i say we miss seing you on T.V. I hope we will be seeing you again  ..."
1.0,happy mother's day to all the mommies!!!!!
0.0,Is really sad that shes missing critical mass
0.0,http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though
0.0,Sweet dreams!I'm tired  I'm so excited I might actually get to golf in the morning! Family tradition!
0.0,Field day is sad. No ribbons for me.
0.0,I miss my daddy so much.
0.0,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1.0,"3:31 loved the rain this morning,"
1.0,@lewdogg I wish I could afford to attend those benefits.
1.0,ur wlcm &amp; the pleasure is all mine.   {Jackie}
1.0,@WWisewolf Hey. Oh my. Remember to take some time to actually enjoy the day!  I've loads to do too. Better crack on! Have fun today.
0.0,Sum1 plz cheer me up
0.0,"is trying to deny that she's beginning to miss him -- more and more, each and every single day that their apart  ... i need Sprite! HAHA!"
1.0,@iseric ill buy you one
0.0,No gas PLUS no money = Desperation!!!   and that's the word of the day!  http://twitpic.com/66zls
1.0,@ddlovato...... is an awesome band
1.0,@NikkiBons Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!
0.0,Heeder's again and on Monday as well... absolutely no plans for the weekend
1.0,http://twitpic.com/66uq4 - hotttt weather! getting blackk before it starts to rain again
1.0,@Minicooperr yeahh! Ryland was amazing xD BUT I DIDN'T GET A HUG OFF HIM booo  Suarez seemed a bit off tbh..but I think he'd just woken up
0.0,I'm craving something salty in my mouth!  Tired of pretzels tho.
0.0,Looking for food at home!.... nothing
1.0,@RetroRewind working out to your station - cool. Love yer music  kk back to the sweating part .....lol l8a xxx
1.0,@jaackyx ha you'll do fine! just be positive!  &amp;aha i know huh. wht a long conversation. i remeber you and allyson did even lnger ones! x]
1.0,"@HannaHassan go to mid valley la boobs  haha! never mind la, i don't wanna go with you anyways"
1.0,Working on our baseball fundraiser  Get 10% percent off Platium or Diamond wedding package if you let us know you saw us on Twitter!
1.0,catching up on my reading... twitter n BF break
0.0,Editing video in the van. I'm a little hungry and depressed that I didn't see Up yet.
0.0,"@james__buckley Good for you mate, sadly I couldnt get pissed tonight fucking driving bad times"
1.0,@fuelbot hahahahahahahahahahahahaha  that could be interesting
0.0,@ChelseaPiersNYC tiny.cc doesn't seem to load for me  I was thinking on going to the batting cages but apparently you gotta book in adv
0.0,"Also, WHERE IS MY TOY STORY 3 TEASER CARMIKE 14? YOU SAID THERE WOULD BE TOY STORY 3!  Movie theater fail"
0.0,"Heading to the gym.  The group of guys that USED to go with me has all quit...well, except for Brandon.   Makes me terribly sad"
0.0,that little boy that drowned yesterday lived in our subdivision and went to nicoles school. so so sad.
1.0,@LovelyLu very nice...i cleared my head
0.0,"maybe i should take up drinking again, feel as if i have a ,massive hangover  still not ,yself today"
1.0,Heading to XS with Nadia!! Yeee!
1.0,PERFECT SHOW TO YOU! enjoy for me
1.0,@CoachKaterina  Just amazes the heck out of me still....this &quot;internet thing&quot;
1.0,Happy Mother's Day to all you moms out there
1.0,Good Morning Tweeties
0.0,@marisatangorra it because your handwriting isnt on any of them. and everyone is making fun of me because im sitting by myseld in the lrc
1.0,"@homeandhosed :O goodness, i havn't heard it. i lovelovelove her old stuff though, the overture the underscore is the best album i think"
1.0,Had wonderful company and a not so bad salad today at McDonalds for lunch. Now headed to my doctor's appt. booh hiss!
1.0,Great to be sunbathing in my garden.  And this afternoon I'll be watching ADO to see if they can win this important match (on tv).
1.0,@zampeachie PANGE???!!!!! AHAHAHAHAHA. You two could meet up for drinks.
1.0,"@Chet6 yep infact she is popular, miss india 99, talented film actress .... and lot more"
0.0,"@ecorazzi Grrr, people suck. I cry when animals die on nature shows.  These people are sick. No hunting endangered species!"
0.0,Is at work
1.0,http://www.mmemarko.schilderweb.nl/ for my homepage
1.0,"Yay, I should be able to make it to 700 updates tonight  lame compared to other ppls i know lol"
1.0,Awww the boys have no beards?    I LIKED THEIR MANLY MAN-NESS [via @zepinklady] #asylm
0.0,I hate it when I am in pain
1.0,"twitter fam, i`m about to hop back on AIM i went ghost on y`all lolz sowwy"
1.0,"crap. have to break my &quot;no work in weekend&quot; rule  so much overloaded with work. aargh, hate it!"
